Row_ID,TP_entities,FP_entities,FN_entities,TP_rel,FP_rel,FN_rel,TP_entity_pairs,FP_entity_pairs,FN_entity_pairs,TP_relation_pairs,FP_relation_pairs,FN_relation_pairs
321,2,0,3,1,0,7,"('agent', 'person'); ('truck', 'means_of_transportation')",,"('men', 'person'); ('women', 'person'); ('cab', 'means_of_transportation')","('agent', 'truck')",,"('agent', 'aliens'); ('agent', 'cab'); ('aliens', 'men'); ('aliens', 'women'); ('aliens', 'cab'); ('aliens', 'truck'); ('cab', 'truck')"
322,2,0,1,0,0,3,"('carlos mario hernandez-lopez', 'person'); ('maria guadalupe martinez-garcia', 'person')",,"('aliens', 'smuggled_items')",,,"('carlos mario hernandez-lopez', 'aliens'); ('maria guadalupe martinez-garcia', 'aliens'); ('carlos mario hernandez-lopez', 'maria guadalupe martinez-garcia')"
323,3,0,1,2,1,2,"('hernandez-lopez', 'person'); ('mexico', 'location'); ('united states', 'location')",,"('unnamed person', 'person')","('hernandez-lopez', 'mexico'); ('hernandez-lopez', 'united states')","('mexico', 'united states')","('hernandez-lopez', 'unnamed person'); ('unnamed person', 'mexico')"
324,3,2,1,0,7,6,"('raft', 'means_of_transportation'); ('rio grande', 'location'); ('united states', 'location')","('two aliens', 'person'); ('several other people', 'person')","('aliens', 'person')",,"('two aliens', 'raft'); ('several other people', 'raft'); ('two aliens', 'rio grande'); ('several other people', 'rio grande'); ('two aliens', 'united states'); ('several other people', 'united states'); ('raft', 'rio grande')","('aliens', 'rio grande'); ('aliens', 'raft'); ('aliens', 'united states'); ('rio grande', 'raft'); ('rio grande', 'united states'); ('raft', 'united states')"
325,0,1,0,0,0,0,,"('house', 'location')",,,,
326,7,0,2,4,8,8,"('hernandez-lopez', 'person'); ('martinez-garcia', 'person'); ('allende-garcia', 'person'); ('man', 'person'); ('woman', 'person'); ('car', 'means_of_transportation'); ('truck', 'means_of_transportation')",,"('house', 'location'); ('cab', 'means_of_transportation')","('hernandez-lopez', 'allende-garcia'); ('martinez-garcia', 'allende-garcia'); ('man', 'car'); ('woman', 'car')","('hernandez-lopez', 'martinez-garcia'); ('man', 'woman'); ('hernandez-lopez', 'car'); ('martinez-garcia', 'car'); ('hernandez-lopez', 'truck'); ('martinez-garcia', 'truck'); ('man', 'truck'); ('woman', 'truck')","('man', 'hernandez-lopez'); ('woman', 'hernandez-lopez'); ('man', 'martinez-garcia'); ('woman', 'martinez-garcia'); ('hernandez-lopez', 'cab'); ('martinez-garcia', 'cab'); ('cab', 'truck'); ('truck', 'allende-garcia')"
327,1,0,0,0,0,1,"('tractor-trailer', 'means_of_transportation')",,,,,"('they', 'tractor-trailer')"
328,1,0,0,0,0,0,"('tractor-trailer', 'means_of_transportation')",,,,,
329,2,0,2,1,0,3,"('aliens', 'smuggled_items'); ('cab', 'means_of_transportation')",,"('blanket', 'smuggled_items'); ('sleeper compartment', 'means_of_transportation')","('aliens', 'cab')",,"('aliens', 'blanket'); ('aliens', 'sleeper compartment'); ('blanket', 'sleeper compartment')"
330,2,0,1,0,0,2,"('hernandez-lopez', 'person'); ('martinez-garcia', 'person')",,"('man', 'person')",,,"('hernandez-lopez', 'man'); ('martinez-garcia', 'man')"
331,1,0,1,0,0,1,"('allende-garcia', 'person')",,"('aliens', 'person')",,,"('aliens', 'allende-garcia')"
332,3,0,1,1,2,3,"('border patrol agent', 'person'); ('aliens', 'smuggled_items'); ('truck', 'means_of_transportation')",,"('sleeper compartment', 'means_of_transportation')","('aliens', 'truck')","('border patrol agent', 'aliens'); ('border patrol agent', 'truck')","('aliens', 'sleeper compartment'); ('aliens', 'border patrol agent'); ('truck', 'sleeper compartment')"
333,4,0,0,1,4,2,"('allende-garcia', 'person'); ('windjammer', 'means_of_transportation'); ('sleeper compartment', 'means_of_transportation'); ('aliens', 'smuggled_items')",,,"('allende-garcia', 'aliens')","('allende-garcia', 'windjammer'); ('allende-garcia', 'sleeper compartment'); ('windjammer', 'aliens'); ('sleeper compartment', 'aliens')","('aliens', 'windjammer'); ('aliens', 'sleeper compartment')"
334,6,0,1,0,9,6,"('allende-garcia', 'person'); ('raft', 'means_of_transportation'); ('house', 'location'); ('cars', 'means_of_transportation'); ('truck', 'means_of_transportation'); ('aliens', 'smuggled_items')",,"('smuggling network', 'organization')",,"('allende-garcia', 'raft'); ('allende-garcia', 'house'); ('allende-garcia', 'cars'); ('allende-garcia', 'truck'); ('allende-garcia', 'aliens'); ('raft', 'aliens'); ('house', 'aliens'); ('cars', 'aliens'); ('truck', 'aliens')","('aliens', 'raft'); ('aliens', 'house'); ('aliens', 'cars'); ('aliens', 'truck'); ('smuggling network', 'aliens'); ('allende-garcia', 'smuggling network')"
335,3,0,0,3,0,0,"('fernando munoz-martinez', 'person'); ('pickup-truck', 'means_of_transportation'); ('interstate 35', 'routes')",,,"('fernando munoz-martinez', 'pickup-truck'); ('fernando munoz-martinez', 'interstate 35'); ('pickup-truck', 'interstate 35')",,
336,3,0,0,2,1,0,"('artesia wells, texas', 'location'); ('pickup-truck', 'means_of_transportation'); ('highway 133', 'routes')",,,"('pickup-truck', 'artesia wells, texas'); ('pickup-truck', 'highway 133')","('artesia wells, texas', 'highway 133')",
337,2,0,0,1,0,0,"('truck', 'means_of_transportation'); ('i-35', 'routes')",,,"('truck', 'i-35')",,
338,3,0,0,2,1,2,"('munoz-martinez', 'person'); ('truck', 'means_of_transportation'); ('illegal aliens', 'smuggled_items')",,,"('munoz-martinez', 'truck'); ('munoz-martinez', 'illegal aliens')","('truck', 'illegal aliens')","('illegal aliens', 'truck'); ('munoz-martinez', 'driver')"
339,1,1,1,0,1,1,"('munoz-martinez', 'person')","('pickup-truck', 'means_of_transportation')","('purple, low-riding pickup-truck', 'means_of_transportation')",,"('munoz-martinez', 'pickup-truck')","('munoz-martinez', 'purple, low-riding pickup-truck')"
340,2,0,0,1,0,0,"('i-35', 'routes'); ('rural area', 'location')",,,"('i-35', 'rural area')",,
341,3,0,0,3,0,0,"('diaz-galiana', 'person'); ('illegal aliens', 'smuggled_items'); ('united states', 'location')",,,"('diaz-galiana', 'illegal aliens'); ('diaz-galiana', 'united states'); ('illegal aliens', 'united states')",,
342,1,0,2,1,0,2,"('diaz-galiana', 'person')",,"('codefendant', 'person'); ('residence', 'location')","('diaz-galiana', 'codefendant')",,"('codefendant', 'residence'); ('diaz-galiana', 'residence')"
343,2,0,1,1,0,1,"('diaz-galiana', 'person'); ('rose hill, north carolina', 'location')",,"('united states', 'location')","('diaz-galiana', 'rose hill, north carolina')",,"('diaz-galiana', 'united states')"
344,1,0,0,0,0,0,"('diaz-galiana', 'person')",,,,,
345,2,0,0,1,0,0,"('defendant', 'person'); ('san diego, california', 'location')",,,"('defendant', 'san diego, california')",,
346,3,0,0,2,0,0,"('diaz-galiana', 'person'); ('united states', 'location'); ('north carolina', 'location')",,,"('diaz-galiana', 'united states'); ('diaz-galiana', 'north carolina')",,
347,6,0,0,8,0,0,"('jesus pacheco-pina', 'person'); ('chapa', 'person'); ('illegal aliens', 'smuggled_items'); ('south texas', 'location'); ('laredo', 'location'); ('united states', 'location')",,,"('jesus pacheco-pina', 'illegal aliens'); ('chapa', 'jesus pacheco-pina'); ('illegal aliens', 'south texas'); ('jesus pacheco-pina', 'south texas'); ('illegal aliens', 'laredo'); ('jesus pacheco-pina', 'laredo'); ('illegal aliens', 'united states'); ('jesus pacheco-pina', 'united states')",,
348,1,0,0,0,0,0,"('pacheco', 'person')",,,,,
349,1,0,0,0,0,0,"('pacheco', 'person')",,,,,
350,3,0,0,3,0,0,"('pacheco', 'person'); ('chapa', 'person'); ('cell phone', 'means_of_communication')",,,"('pacheco', 'chapa'); ('pacheco', 'cell phone'); ('chapa', 'cell phone')",,
351,3,0,0,2,0,0,"('chapa', 'person'); ('pacheco', 'person'); ('sport utility vehicle', 'means_of_transportation')",,,"('chapa', 'pacheco'); ('chapa', 'sport utility vehicle')",,
352,2,0,0,1,0,2,"('smugglers', 'person'); ('houston, texas', 'location')",,,"('smugglers', 'houston, texas')",,"('smugglers', 'illegal immigrants'); ('illegal immigrants', 'houston, texas')"
353,2,1,1,2,1,0,"('smugglers', 'person'); ('united states', 'location')","('illegal immigrants', 'person')","('illegal immigrants', 'smuggled_items')","('illegal immigrants', 'smugglers'); ('illegal immigrants', 'united states')","('smugglers', 'united states')",
354,2,1,2,1,2,5,"('apartment', 'location'); ('illegal immigrants', 'smuggled_items')","('guardado-mezen', 'person')","('defendant guardado-mezen', 'person'); ('co-defendants', 'person')","('apartment', 'illegal immigrants')","('guardado-mezen', 'apartment'); ('guardado-mezen', 'illegal immigrants')","('defendant guardado-mezen', 'co-defendants'); ('defendant guardado-mezen', 'apartment'); ('defendant guardado-mezen', 'illegal immigrants'); ('co-defendants', 'apartment'); ('co-defendants', 'illegal immigrants')"
355,2,0,2,1,0,3,"('defendants', 'person'); ('illegal immigrants', 'smuggled_items')",,"('apartment', 'location'); ('guns', 'smuggled_items')","('defendants', 'illegal immigrants')",,"('defendants', 'apartment'); ('defendants', 'guns'); ('guns', 'illegal immigrants')"
356,2,0,3,1,0,4,"('henry gutierrez-andrade', 'person'); ('cell phone', 'means_of_communication')",,"('captives', 'person'); ('family members', 'person'); ('original smugglers', 'person')","('henry gutierrez-andrade', 'cell phone')",,"('henry gutierrez-andrade', 'captives'); ('captives', 'cell phone'); ('captives', 'family members'); ('captives', 'original smugglers')"
357,3,0,2,0,3,4,"('defendant', 'person'); ('co-defendants', 'person'); ('houston', 'location')",,"('captives', 'person'); ('apartment', 'location')",,"('defendant', 'co-defendants'); ('defendant', 'houston'); ('co-defendants', 'houston')","('defendant', 'captives'); ('co-defendants', 'captives'); ('captives', 'apartment'); ('apartment', 'houston')"
358,1,0,1,0,0,1,"('defendants', 'person')",,"('captives', 'person')",,,"('defendants', 'captives')"
359,1,0,3,0,0,4,"('griselda barnica', 'person')",,"('daughter', 'person'); ('captives', 'person'); ('apartment', 'location')",,,"('griselda barnica', 'daughter'); ('griselda barnica', 'apartment'); ('daughter', 'apartment'); ('captives', 'apartment')"
360,1,0,1,0,0,1,"('jose efrain linares-tabora', 'person')",,"('captives', 'person')",,,"('jose efrain linares-tabora', 'captives')"
361,3,0,2,0,3,4,"('defendants', 'person'); ('co-defendants', 'person'); ('original smugglers', 'person')",,"('captives', 'person'); ('family members', 'person')",,"('defendants', 'co-defendants'); ('defendants', 'original smugglers'); ('co-defendants', 'original smugglers')","('defendants', 'captives'); ('captives', 'family members'); ('family members', 'co-defendants'); ('family members', 'original smugglers')"
362,0,1,4,0,0,3,,"('guardado-mezeen', 'person')","('guardado-mezen', 'person'); ('captives', 'person'); ('friend', 'person'); ('original group', 'person')",,,"('guardado-mezen', 'captives'); ('captives', 'friend'); ('friend', 'original group')"
363,2,0,0,1,0,0,"('guardado-mezen', 'person'); ('car', 'means_of_transportation')",,,"('guardado-mezen', 'car')",,
364,2,0,1,1,0,3,"('co-defendant', 'person'); ('pistol', 'smuggled_items')",,"('captives', 'person')","('co-defendant', 'pistol')",,"('co-defendant', 'captives'); ('captives', 'pistol'); ('captives', 'room')"
365,4,0,1,4,1,3,"('garza', 'person'); ('extended-cab dodge pickup truck', 'means_of_transportation'); ('interstate 35', 'routes'); ('laredo, texas', 'location')",,"('united states', 'location')","('garza', 'extended-cab dodge pickup truck'); ('garza', 'interstate 35'); ('garza', 'laredo, texas'); ('extended-cab dodge pickup truck', 'interstate 35')","('interstate 35', 'laredo, texas')","('garza', 'united states'); ('extended-cab dodge pickup truck', 'united states'); ('extended-cab dodge pickup truck', 'laredo, texas')"
366,0,3,3,0,3,2,,"('she', 'person'); ('her one-and-one-half-year-old child', 'person'); ('a friend', 'person')","('passengers', 'person'); ('child', 'person'); ('friend', 'person')",,"('she', 'her one-and-one-half-year-old child'); ('she', 'a friend'); ('her one-and-one-half-year-old child', 'a friend')","('passengers', 'child'); ('passengers', 'friend')"
367,2,0,1,0,1,2,"('mexican citizens', 'person'); ('united states', 'location')",,"('men', 'person')",,"('mexican citizens', 'united states')","('men', 'mexican citizens'); ('men', 'united states')"
368,1,1,0,0,1,1,"('aliens', 'smuggled_items')","('she', 'person')",,,"('she', 'aliens')","('aliens', 'united states')"
369,2,1,0,1,2,0,"('men', 'person'); ('gas station', 'location')","('she', 'person')",,"('men', 'gas station')","('she', 'men'); ('she', 'gas station')",
370,2,0,1,1,0,2,"('garza', 'person'); ('bus station', 'location')",,"('men', 'person')","('garza', 'bus station')",,"('garza', 'men'); ('men', 'bus station')"
371,2,0,2,0,1,3,"('garza', 'person'); ('truck', 'means_of_transportation')",,"('men', 'person'); ('back seat', 'means_of_transportation')",,"('garza', 'truck')","('garza', 'men'); ('men', 'truck'); ('men', 'back seat')"
372,2,0,3,0,1,4,"('aliens', 'smuggled_items'); ('child', 'person')",,"('floorboards', 'means_of_transportation'); ('back seat', 'means_of_transportation'); ('front seat', 'means_of_transportation')",,"('aliens', 'child')","('aliens', 'floorboards'); ('aliens', 'back seat'); ('aliens', 'front seat'); ('child', 'back seat')"
373,1,0,2,1,0,1,"('pickup truck', 'means_of_transportation')",,"('aliens', 'smuggled_items'); ('vacis machine', 'organization')","('aliens', 'pickup truck')",,"('pickup truck', 'vacis machine')"
374,3,0,0,3,0,0,"('fernando munoz-martinez', 'person'); ('pickup-truck', 'means_of_transportation'); ('interstate 35', 'routes')",,,"('fernando munoz-martinez', 'pickup-truck'); ('fernando munoz-martinez', 'interstate 35'); ('pickup-truck', 'interstate 35')",,
375,3,0,0,2,1,0,"('artesia wells, texas', 'location'); ('pickup-truck', 'means_of_transportation'); ('highway 133', 'routes')",,,"('pickup-truck', 'artesia wells, texas'); ('pickup-truck', 'highway 133')","('artesia wells, texas', 'highway 133')",
376,2,0,0,1,0,0,"('truck', 'means_of_transportation'); ('i-35', 'routes')",,,"('truck', 'i-35')",,
377,3,0,1,2,1,3,"('munoz-martinez', 'person'); ('truck', 'means_of_transportation'); ('illegal aliens', 'smuggled_items')",,"('driver', 'person')","('munoz-martinez', 'truck'); ('munoz-martinez', 'illegal aliens')","('truck', 'illegal aliens')","('illegal aliens', 'truck'); ('driver', 'truck'); ('munoz-martinez', 'driver')"
378,1,1,1,0,1,1,"('munoz-martinez', 'person')","('pickup-truck', 'means_of_transportation')","('purple, low-riding pickup-truck', 'means_of_transportation')",,"('munoz-martinez', 'pickup-truck')","('munoz-martinez', 'purple, low-riding pickup-truck')"
379,2,0,0,1,0,0,"('i-35', 'routes'); ('rural area', 'location')",,,"('i-35', 'rural area')",,
380,2,1,1,1,2,1,"('aliens', 'smuggled_items'); ('laredo, texas', 'location')","('he', 'person')","('friend', 'person')","('aliens', 'laredo, texas')","('he', 'aliens'); ('he', 'laredo, texas')","('friend', 'aliens')"
381,2,1,1,0,3,2,"('laredo', 'location'); ('aliens', 'smuggled_items')","('he', 'person')","('man', 'person')",,"('he', 'laredo'); ('he', 'aliens'); ('laredo', 'aliens')","('man', 'laredo'); ('aliens', 'man')"
382,2,1,0,1,2,2,"('popoca', 'person'); ('mexico', 'location')","('united states', 'location')",,"('popoca', 'mexico')","('popoca', 'united states'); ('mexico', 'united states')","('popoca', 'aliens'); ('aliens', 'mexico')"
383,3,1,0,1,3,1,"('undocumented aliens', 'smuggled_items'); ('mexican hotel room', 'location'); ('united states', 'location')","('he', 'person')",,"('undocumented aliens', 'united states')","('he', 'undocumented aliens'); ('he', 'mexican hotel room'); ('he', 'united states')","('undocumented aliens', 'mexican hotel room')"
384,1,1,1,0,1,1,"('united states', 'location')","('alien', 'person')","('aliens', 'smuggled_items')",,"('alien', 'united states')","('aliens', 'united states')"
385,4,0,0,5,1,0,"('petitioner', 'person'); ('mexican aliens', 'smuggled_items'); ('motor vehicle', 'means_of_transportation'); ('hebbronville, texas', 'location')",,,"('petitioner', 'mexican aliens'); ('petitioner', 'motor vehicle'); ('mexican aliens', 'motor vehicle'); ('petitioner', 'hebbronville, texas'); ('mexican aliens', 'hebbronville, texas')","('motor vehicle', 'hebbronville, texas')",
386,1,0,0,0,0,0,"('vehicle', 'means_of_transportation')",,,,,
387,0,0,2,0,0,0,,,"('individuals', 'person'); ('hospital', 'location')",,,
388,1,1,2,0,1,3,"('vehicle', 'means_of_transportation')","('the petitioner', 'person')","('petitioner', 'person'); ('driver', 'person')",,"('the petitioner', 'vehicle')","('petitioner', 'driver'); ('petitioner', 'vehicle'); ('driver', 'vehicle')"
389,1,0,2,0,0,2,"('lopez-perez', 'person')",,"('individuals', 'person'); ('wire transfers', 'means_of_communication')",,,"('lopez-perez', 'individuals'); ('individuals', 'wire transfers')"
390,2,0,0,0,1,0,"('viridiana lopez', 'person'); ('jose daniel salazar-ambrosio', 'person')",,,,"('viridiana lopez', 'jose daniel salazar-ambrosio')",
391,3,0,1,2,1,2,"('lopez-perez', 'person'); ('salazar', 'person'); ('undocumented aliens', 'smuggled_items')",,"('stash house', 'location')","('lopez-perez', 'salazar'); ('salazar', 'undocumented aliens')","('lopez-perez', 'undocumented aliens')","('salazar', 'stash house'); ('undocumented aliens', 'stash house')"
392,1,1,1,0,1,1,"('salazar', 'person')","('participant #3', 'person')","('man', 'person')",,"('salazar', 'participant #3')","('man', 'aliens')"
393,1,1,1,0,1,1,"('undocumented aliens', 'smuggled_items')","('participant #4', 'person')","('house', 'location')",,"('participant #4', 'undocumented aliens')","('undocumented aliens', 'house')"
394,3,1,0,1,4,1,"('lopez-perez', 'person'); ('rio grande', 'location'); ('text messages', 'means_of_communication')","('participant #5', 'person')",,"('lopez-perez', 'text messages')","('lopez-perez', 'participant #5'); ('lopez-perez', 'rio grande'); ('participant #5', 'rio grande'); ('participant #5', 'text messages')","('text messages', 'rio grande')"
395,1,0,0,0,0,0,"('lopez-perez', 'person')",,,,,
396,2,1,1,0,3,2,"('houston', 'location'); ('illegal aliens', 'smuggled_items')","('he', 'person')","('residence', 'location')",,"('he', 'houston'); ('illegal aliens', 'houston'); ('he', 'illegal aliens')","('illegal aliens', 'residence'); ('residence', 'houston')"
397,1,0,0,0,0,1,"('avila', 'person')",,,,,"('illegal aliens', 'avila')"
398,3,0,0,0,3,0,"('united states', 'location'); ('mexico', 'location'); ('central american countries', 'location')",,,,"('united states', 'mexico'); ('central american countries', 'mexico'); ('central american countries', 'united states')",
399,2,1,1,1,2,1,"('smugglers', 'person'); ('united states', 'location')","('aliens', 'smuggled_items')","(""aliens' families"", 'person')","('smugglers', 'united states')","('smugglers', 'aliens'); ('aliens', 'united states')","('smugglers', ""aliens' families"")"
400,1,0,1,0,0,1,"('avila', 'person')",,"('women', 'person')",,,"('women', 'avila')"
401,2,0,1,1,0,2,"('avila', 'person'); ('cell phone', 'means_of_communication')",,"('aliens', 'person')","('avila', 'cell phone')",,"('aliens', 'avila'); ('aliens', 'cell phone')"
402,2,0,1,0,0,2,"('avila', 'person'); ('texas', 'person')",,"('country', 'location')",,,"('avila', 'country'); ('texas', 'country')"
403,3,0,1,2,0,1,"('medina', 'person'); ('avila', 'person'); ('9-mm handgun', 'smuggled_items')",,"('hostages', 'smuggled_items')","('medina', 'avila'); ('avila', '9-mm handgun')",,"('avila', 'hostages')"
404,2,1,0,0,2,1,"('house', 'location'); ('gun', 'smuggled_items')","('he', 'person')",,,"('he', 'house'); ('he', 'gun')","('house', 'gun')"
405,1,2,2,0,3,2,"('ih-35', 'routes')","('agent ortiz', 'person'); ('ford expedition', 'means_of_transportation')","('ortiz', 'person'); ('maroon ford expedition', 'means_of_transportation')",,"('agent ortiz', 'ford expedition'); ('ford expedition', 'ih-35'); ('agent ortiz', 'ih-35')","('ortiz', 'maroon ford expedition'); ('maroon ford expedition', 'ih-35')"
406,2,0,1,0,0,3,"('crystal doerr', 'person'); ('jesse dominguez', 'person')",,"('ortiz', 'person')",,,"('ortiz', 'crystal doerr'); ('ortiz', 'jesse dominguez'); ('crystal doerr', 'jesse dominguez')"
407,2,1,2,1,1,3,"('maroon ford expedition', 'means_of_transportation'); ('ih-35', 'routes')","('agent ortiz', 'person')","('ortiz', 'person'); (""defendants'"", 'person')","('maroon ford expedition', 'ih-35')","('agent ortiz', 'maroon ford expedition')","('ortiz', ""defendants'""); ('ortiz', 'maroon ford expedition'); (""defendants'"", 'maroon ford expedition')"
408,3,1,1,1,4,2,"('dominguez', 'person'); ('doerr', 'person'); ('vehicle', 'means_of_transportation')","('child', 'smuggled_items')","('child', 'person')","('child', 'vehicle')","('dominguez', 'child'); ('doerr', 'child'); ('dominguez', 'vehicle'); ('doerr', 'vehicle')","('child', 'dominguez'); ('child', 'doerr')"
409,2,2,2,0,3,3,"('mexico', 'location'); ('united states', 'location')","('agent ortiz', 'person'); ('4 year old girl', 'smuggled_items')","('ortiz', 'person'); ('child', 'person')",,"('agent ortiz', '4 year old girl'); ('4 year old girl', 'mexico'); ('4 year old girl', 'united states')","('ortiz', 'child'); ('child', 'mexico'); ('child', 'united states')"
410,3,1,1,0,6,4,"('dominguez', 'person'); ('doerr', 'person'); ('san antonio', 'location')","('cotulla/dilley', 'location')","('cotulla/dilley area', 'location')",,"('dominguez', 'doerr'); ('dominguez', 'cotulla/dilley'); ('doerr', 'cotulla/dilley'); ('dominguez', 'san antonio'); ('doerr', 'san antonio'); ('cotulla/dilley', 'san antonio')","('dominguez', 'illegal child'); ('doerr', 'illegal child'); ('illegal child', 'cotulla/dilley area'); ('illegal child', 'san antonio')"
411,2,0,2,0,1,3,"('dilley, texas', 'location'); ('texas/mexico border', 'location')",,"('child', 'person'); ('couple', 'person')",,"('dilley, texas', 'texas/mexico border')","('child', 'dilley, texas'); ('child', 'couple'); ('couple', 'texas/mexico border')"
412,4,0,1,4,1,4,"('dominguez', 'person'); ('doerr', 'person'); ('ih 35', 'routes'); ('san antonio', 'location')",,"('child', 'person')","('dominguez', 'ih 35'); ('doerr', 'ih 35'); ('dominguez', 'san antonio'); ('doerr', 'san antonio')","('dominguez', 'doerr')","('dominguez', 'child'); ('doerr', 'child'); ('child', 'ih 35'); ('child', 'san antonio')"
413,2,0,0,3,0,0,"('pickup-truck', 'means_of_transportation'); ('interstate 35', 'routes')",,,"('fernando munoz-martinez', 'pickup-truck'); ('fernando munoz-martinez', 'interstate 35'); ('pickup-truck', 'interstate 35')",,
414,1,1,1,0,1,1,"('truck', 'means_of_transportation')","('1-35', 'routes')","('i-35', 'routes')",,"('truck', '1-35')","('truck', 'i-35')"
415,3,0,1,2,1,3,"('munoz-martinez', 'person'); ('truck', 'means_of_transportation'); ('illegal aliens', 'smuggled_items')",,"('driver', 'person')","('munoz-martinez', 'truck'); ('munoz-martinez', 'illegal aliens')","('truck', 'illegal aliens')","('illegal aliens', 'truck'); ('driver', 'truck'); ('munoz-martinez', 'driver')"
416,1,1,1,0,1,1,"('munoz-martinez', 'person')","('pickup-truck', 'means_of_transportation')","('purple, low-riding pickup-truck', 'means_of_transportation')",,"('munoz-martinez', 'pickup-truck')","('munoz-martinez', 'purple, low-riding pickup-truck')"
417,0,1,4,0,1,5,,"('munoz-martinez', 'person')","('third passenger', 'person'); ('driver', 'person'); ('second passenger', 'person'); ('vehicle', 'means_of_transportation')",,"('munoz-martinez', 'vehicle')","('third passenger', 'driver'); ('third passenger', 'second passenger'); ('third passenger', 'vehicle'); ('driver', 'vehicle'); ('second passenger', 'vehicle')"
418,2,0,0,1,0,0,"('undocumented aliens', 'smuggled_items'); ('edinburg, texas', 'location')",,,"('undocumented aliens', 'edinburg, texas')",,
419,1,0,2,0,0,3,"('movant', 'person')",,"('others', 'person'); ('mobile homes', 'location')",,,"('movant', 'others'); ('movant', 'mobile homes'); ('others', 'mobile homes')"
420,2,0,1,1,0,1,"('undocumented aliens', 'smuggled_items'); ('mobile homes', 'location')",,"('bedroom', 'location')","('undocumented aliens', 'mobile homes')",,"('undocumented aliens', 'bedroom')"
421,2,0,0,1,0,0,"('handguns', 'smuggled_items'); ('mobile home', 'location')",,,"('handguns', 'mobile home')",,
422,2,0,1,1,0,1,"('defendants', 'person'); ('aliens', 'smuggled_items')",,"('families', 'person')","('defendants', 'aliens')",,"('defendants', 'families')"
423,4,0,0,4,1,0,"('movant', 'person'); ('co-defendants', 'person'); ('firearms', 'smuggled_items'); ('undocumented aliens', 'smuggled_items')",,,"('movant', 'firearms'); ('co-defendants', 'firearms'); ('movant', 'undocumented aliens'); ('co-defendants', 'undocumented aliens')","('movant', 'co-defendants')",
424,2,0,0,0,1,1,"('movant', 'person'); ('female aliens', 'smuggled_items')",,,,"('movant', 'female aliens')","('female aliens', 'movant')"
425,0,0,0,0,1,0,,,,,"('he', 'she')",
426,3,0,0,3,0,0,"('movant', 'person'); ('co-defendants', 'person'); ('undocumented aliens', 'smuggled_items')",,,"('movant', 'co-defendants'); ('movant', 'undocumented aliens'); ('co-defendants', 'undocumented aliens')",,
427,2,2,3,0,5,4,"('euclides moreno', 'person'); ('edinburg, texas', 'location')","('undisclosed location in hidalgo county, texas', 'location'); ('undisclosed aliens', 'smuggled_items')","('undocumented aliens', 'smuggled_items'); ('stash house', 'location'); ('hidalgo county, texas', 'location')",,"('euclides moreno', 'undisclosed location in hidalgo county, texas'); ('euclides moreno', 'edinburg, texas'); ('euclides moreno', 'undisclosed aliens'); ('undisclosed aliens', 'undisclosed location in hidalgo county, texas'); ('undisclosed aliens', 'edinburg, texas')","('euclides moreno', 'undocumented aliens'); ('undocumented aliens', 'stash house'); ('stash house', 'hidalgo county, texas'); ('stash house', 'edinburg, texas')"
428,3,0,0,2,1,0,"('mr. moreno', 'person'); ('vehicles', 'means_of_transportation'); ('undocumented aliens', 'smuggled_items')",,,"('mr. moreno', 'vehicles'); ('vehicles', 'undocumented aliens')","('mr. moreno', 'undocumented aliens')",
429,3,0,0,2,1,0,"('andres perez', 'person'); ('mr. moreno', 'person'); ('mario olivares', 'person')",,,"('andres perez', 'mr. moreno'); ('mr. moreno', 'mario olivares')","('andres perez', 'mario olivares')",
430,1,1,1,0,1,1,"('euclides moreno', 'person')","('undocumented aliens', 'person')","(""undocumented aliens' family members"", 'person')",,"('euclides moreno', 'undocumented aliens')","('euclides moreno', ""undocumented aliens' family members"")"
431,1,0,0,0,0,0,"('undocumented aliens', 'smuggled_items')",,,,,
432,3,0,0,3,0,0,"('movant', 'person'); ('undocumented aliens', 'smuggled_items'); ('car', 'means_of_transportation')",,,"('movant', 'undocumented aliens'); ('movant', 'car'); ('undocumented aliens', 'car')",,
433,3,0,0,2,1,0,"('movant', 'person'); ('aliens', 'smuggled_items'); ('houston', 'location')",,,"('movant', 'aliens'); ('aliens', 'houston')","('movant', 'houston')",
434,2,1,1,0,3,2,"('movant', 'person'); ('aliens', 'smuggled_items')","('car', 'means_of_transportation')","('trunk', 'means_of_transportation')",,"('movant', 'aliens'); ('movant', 'car'); ('aliens', 'car')","('aliens', 'movant'); ('movant', 'trunk')"
435,1,0,1,0,0,1,"('trevino', 'person')",,"('checkpoint', 'location')",,,"('defendant trevino', 'checkpoint')"
436,1,0,1,0,0,1,"('mackey', 'person')",,"('checkpoint', 'location')",,,"('defendant mackey', 'checkpoint')"
437,2,0,0,1,0,0,"('ashley flores', 'person'); ('checkpoint', 'location')",,,"('ashley flores', 'checkpoint')",,
438,1,1,1,0,1,1,"('undocumented aliens', 'smuggled_items')","('vehicle', 'means_of_transportation')","(""vehicle's trunk"", 'means_of_transportation')",,"('undocumented aliens', 'vehicle')","('undocumented aliens', ""vehicle's trunk"")"
439,2,0,1,0,0,1,"('trevino', 'person'); ('mackey', 'person')",,"('defendants', 'person')",,,"('trevino', 'mackey')"
440,3,0,0,2,1,0,"('smugglers', 'person'); ('highway 83', 'routes'); ('interstate highway 35', 'routes')",,,"('smugglers', 'highway 83'); ('highway 83', 'interstate highway 35')","('smugglers', 'interstate highway 35')",
